year,moy,dom,year_dec,le_f_mds,soilm_from_et,soilm_from_et_orthbucket,date,wcont_et
2009,4,7,2009.2630137,10157529.599999998,128.78860753457317,106.8532831139248,2009-04-07,128.78860753457317
2009,4,8,2009.26575342,11013062.399999997,123.92581306628514,101.99048864563677,2009-04-08,123.92581306628514
2009,4,9,2009.26849315,7433951.040000001,122.04336766809726,100.09782433254574,2009-04-09,122.04336766809726
2009,4,10,2009.27123288,9341827.2,118.51850357653788,96.56907548471557,2009-04-10,118.51850357653788
2009,4,11,2009.2739726,11019628.799999999,113.65280972818309,91.70338163636077,2009-04-11,113.65280972818309
2009,4,12,2009.27671233,10753343.999999998,108.90469337148303,86.95526527966072,2009-04-12,108.90469337148303
2009,4,13,2009.27945205,12300163.2,108.27358226037192,86.31152921642204,2009-04-13,108.27358226037192
2009,4,14,2009.28219178,11521785.600000001,103.18616213638528,81.2241090924354,2009-04-14,103.18616213638528
2009,4,15,2009.28493151,13204684.799999999,112.7456614210777,90.7574435913079,2009-04-15,112.7456614210777
2009,4,16,2009.28767123,8387599.679999999,109.04213447782543,87.05391664805563,2009-04-16,109.04213447782543
2009,4,17,2009.29041096,8728992.0,105.18786647591794,83.19964864614815,2009-04-17,105.18786647591794
2009,4,18,2009.29315068,10998028.8,100.33171006199329,78.3434922322235,2009-04-18,100.33171006199329
2009,4,19,2009.29589041,9477648.0,101.7468745827372,79.75110058504619,2009-04-19,101.7468745827372
2009,4,20,2009.29863014,9697363.199999997,97.46502432045776,75.46925032276674,2009-04-20,97.46502432045776
2009,4,21,2009.30136986,12566880.0,91.9161449690033,69.92037097131228,2009-04-21,91.9161449690033
2009,4,22,2009.30410959,11090217.600000001,87.01928278493081,65.02350878723979,2009-04-22,87.01928278493081
2009,4,23,2009.30684932,9653385.6,82.75685073915112,60.76107674146011,2009-04-23,82.75685073915112
2009,4,24,2009.30958904,7380383.039999999,79.49805817834998,57.50228418065896,2009-04-24,79.49805817834998
2009,4,25,2009.31232877,8408249.28,75.7854134477825,53.789639450091485,2009-04-25,75.7854134477825
2009,4,26,2009.31506849,9776160.0,71.46877062470192,49.47299662701089,2009-04-26,71.46877062470192
2009,4,27,2009.31780822,7880276.16,67.9892513113972,45.99347731370617,2009-04-27,67.9892513113972
2009,4,28,2009.32054795,9473414.399999999,63.806285169289424,41.8105111715984,2009-04-28,63.806285169289424
2009,4,29,2009.32328767,10565856.000000002,59.14095374344298,37.14517974575195,2009-04-29,59.14095374344298
2009,4,30,2009.3260274,9136368.000000002,55.10680972818308,33.111035730492056,2009-04-30,55.10680972818308
2009,5,1,2009.32876712,9625132.8,50.85685264663802,28.86107864894699,2009-05-01,50.85685264663802
2009,5,2,2009.33150685,9360748.799999997,46.72363376251785,24.727859764826817,2009-05-02,46.72363376251785
2009,5,3,2009.33424658,10314345.600000001,42.16935622317593,20.1735822254849,2009-05-03,42.16935622317593
2009,5,4,2009.3369863,9785491.2,37.84859322842152,15.85281923073049,2009-05-04,37.84859322842152
2009,5,5,2009.33972603,9034934.399999999,33.859237005245554,11.863463007554524,2009-05-05,33.859237005245554
2009,5,6,2009.34246575,6833194.56,33.842054363376214,11.846280342746446,2009-05-06,33.842054363376214
2009,5,7,2009.34520548,8133160.319999998,30.250874582737207,8.255100562107438,2009-05-07,30.250874582737207
2009,5,8,2009.34794521,7498941.119999999,27.11073295183592,5.114958931077765,2009-05-08,27.11073295183592
2009,5,9,2009.35068493,8908099.2,23.250380543633728,1.254606522873011,2009-05-09,23.250380543633728
2009,5,10,2009.35342466,9807955.2,18.919698617071973,0.0,2009-05-10,18.919698617071973
2009,5,11,2009.35616438,10203062.399999999,14.414557939914129,0.0,2009-05-11,14.414557939914129
2009,5,12,2009.35890411,9332409.600000001,10.293852169766298,0.0,2009-05-12,10.293852169766298
2009,5,13,2009.36164384,9037267.2,6.303465903671878,0.0,2009-05-13,6.303465903671878
2009,5,14,2009.36438356,9069840.0,2.298697186456809,0.0,2009-05-14,2.298697186456809
2009,5,15,2009.36712329,9179913.6,0.0,0.0,2009-05-15,0.0
2009,5,16,2009.36986301,8997264.0,0.0,0.0,2009-05-16,0.0
2009,5,17,2009.37260274,8706355.2,0.0,0.0,2009-05-17,0.0
2009,5,18,2009.37534247,8044453.4399999995,0.0,0.0,2009-05-18,0.0
2009,5,19,2009.37808219,6548299.199999999,9.295612303290415,9.295612303290415,2009-05-19,9.295612303290415
2009,5,20,2009.38082192,9597139.200000001,5.674015736766809,5.674015735778132,2009-05-20,5.674015736766809
2009,5,21,2009.38356164,9420537.600000001,1.5143972341440142,1.5143972331553366,2009-05-21,1.5143972341440142
2009,5,22,2009.38630137,8710934.399999999,0.0,0.0,2009-05-22,0.0
2009,5,23,2009.3890411,8142569.279999998,0.0,0.0,2009-05-23,0.0
2009,5,24,2009.39178082,7099954.559999999,0.0,0.0,2009-05-24,0.0
2009,5,25,2009.39452055,7663023.360000001,0.0,0.0,2009-05-25,0.0
2009,5,26,2009.39726027,8475485.76,0.0,0.0,2009-05-26,0.0
2009,5,27,2009.4,7670721.6,0.0,0.0,2009-05-27,0.0
2009,5,28,2009.40273973,7657027.199999999,0.0,0.0,2009-05-28,0.0
2009,5,29,2009.40547945,6962397.119999999,0.0,0.0,2009-05-29,0.0
2009,5,30,2009.40821918,7374602.879999999,0.0,0.0,2009-05-30,0.0
2009,5,31,2009.4109589,7434979.200000001,0.0,0.0,2009-05-31,0.0
2009,6,1,2009.41369863,7636800.96,0.0,0.0,2009-06-01,0.0
2009,6,2,2009.41643836,7415038.079999999,0.0,0.0,2009-06-02,0.0
2009,6,3,2009.41917808,7145694.720000001,0.0,0.0,2009-06-03,0.0
2009,6,4,2009.42191781,7350730.5600000005,0.0,0.0,2009-06-04,0.0
2009,6,5,2009.42465753,7650063.359999999,0.0,0.0,2009-06-05,0.0
2009,6,6,2009.42739726,5059800.0,0.0,0.0,2009-06-06,0.0
2009,6,7,2009.43013699,6493089.600000001,0.0,0.0,2009-06-07,0.0
2009,6,8,2009.43287671,5891400.0,0.0,0.0,2009-06-08,0.0
2009,6,9,2009.43561644,6150280.32,0.0,0.0,2009-06-09,0.0
2009,6,10,2009.43835616,7866970.5600000005,0.0,0.0,2009-06-10,0.0
2009,6,11,2009.44109589,6206008.319999999,0.0,0.0,2009-06-11,0.0
2009,6,12,2009.44383562,6108298.5600000005,0.0,0.0,2009-06-12,0.0
2009,6,13,2009.44657534,6347704.32,0.0,0.0,2009-06-13,0.0
2009,6,14,2009.44931507,5549783.039999998,0.0,0.0,2009-06-14,0.0
2009,6,15,2009.45205479,5891996.16,0.0,0.0,2009-06-15,0.0
2009,6,16,2009.45479452,6242365.4399999995,0.0,0.0,2009-06-16,0.0
2009,6,17,2009.45753425,6349812.4799999995,0.0,0.0,2009-06-17,0.0
2009,6,18,2009.46027397,6394299.84,0.0,0.0,2009-06-18,0.0
2009,6,19,2009.4630137,6362461.439999999,0.0,0.0,2009-06-19,0.0
2009,6,20,2009.46575342,6407121.599999999,0.0,0.0,2009-06-20,0.0
2009,6,21,2009.46849315,6048518.3999999985,0.0,0.0,2009-06-21,0.0
2009,6,22,2009.47123288,5586822.720000001,0.0,0.0,2009-06-22,0.0
2009,6,23,2009.4739726,4331128.32,0.0,0.0,2009-06-23,0.0
2009,6,24,2009.47671233,5781032.64,0.0,0.0,2009-06-24,0.0
2009,6,25,2009.47945205,5511058.5600000005,0.0,0.0,2009-06-25,0.0
2009,6,26,2009.48219178,4778516.159999999,0.0,0.0,2009-06-26,0.0
2009,6,27,2009.48493151,5212270.08,0.0,0.0,2009-06-27,0.0
2009,6,28,2009.48767123,4701602.879999999,0.0,0.0,2009-06-28,0.0
2009,6,29,2009.49041096,6346252.8,0.0,0.0,2009-06-29,0.0
2009,6,30,2009.49315068,4062700.8,0.0,0.0,2009-06-30,0.0
2009,7,1,2009.49589041,5585267.52,0.0,0.0,2009-07-01,0.0
2009,7,2,2009.49863014,6412400.640000001,0.0,0.0,2009-07-02,0.0
2009,7,3,2009.50136986,5963397.119999999,0.0,0.0,2009-07-03,0.0
2009,7,4,2009.50410959,6873837.12,0.0,0.0,2009-07-04,0.0
2009,7,5,2009.50684932,6198482.879999998,0.0,0.0,2009-07-05,0.0
2009,7,6,2009.50958904,6105602.88,0.0,0.0,2009-07-06,0.0
2009,7,7,2009.51232877,6492597.12,0.0,0.0,2009-07-07,0.0
2009,7,8,2009.51506849,5686433.280000001,0.0,0.0,2009-07-08,0.0
2009,7,9,2009.51780822,6353138.88,0.0,0.0,2009-07-09,0.0
2009,7,10,2009.52054795,6253130.880000001,0.0,0.0,2009-07-10,0.0
2009,7,11,2009.52328767,5837071.68,0.0,0.0,2009-07-11,0.0
2009,7,12,2009.5260274,4888261.4399999995,0.0,0.0,2009-07-12,0.0
2009,7,13,2009.52876712,3820970.880000001,0.0,0.0,2009-07-13,0.0
2009,7,14,2009.53150685,5653195.199999999,0.0,0.0,2009-07-14,0.0
2009,7,15,2009.53424658,6499604.159999998,0.0,0.0,2009-07-15,0.0
2009,7,16,2009.5369863,6963537.600000001,0.0,0.0,2009-07-16,0.0
2009,7,17,2009.53972603,5872798.08,0.0,0.0,2009-07-17,0.0
2009,7,18,2009.54246575,4918475.5200000005,0.0,0.0,2009-07-18,0.0
2009,7,19,2009.54520548,5906701.4399999995,0.0,0.0,2009-07-19,0.0
2009,7,20,2009.54794521,4984424.64,0.0,0.0,2009-07-20,0.0
2009,7,21,2009.55068493,5296147.2,0.0,0.0,2009-07-21,0.0
2009,7,22,2009.55342466,4447491.84,0.0,0.0,2009-07-22,0.0
2009,7,23,2009.55616438,4892875.199999999,0.0,0.0,2009-07-23,0.0
2009,7,24,2009.55890411,5321704.32,0.0,0.0,2009-07-24,0.0
2009,7,25,2009.56164384,5772600.0,0.0,0.0,2009-07-25,0.0
2009,7,26,2009.56438356,4634038.08,0.0,0.0,2009-07-26,0.0
2009,7,27,2009.56712329,5175722.880000001,0.0,0.0,2009-07-27,0.0
2009,7,28,2009.56986301,6204124.800000001,0.0,0.0,2009-07-28,0.0
2009,7,29,2009.57260274,5991684.48,0.0,0.0,2009-07-29,0.0
2009,7,30,2009.57534247,5626799.999999999,0.0,0.0,2009-07-30,0.0
2009,7,31,2009.57808219,5652840.959999999,0.0,0.0,2009-07-31,0.0
2009,8,1,2009.58082192,5527802.879999999,0.0,0.0,2009-08-01,0.0
2009,8,2,2009.58356164,5515560.0,0.0,0.0,2009-08-02,0.0
2009,8,3,2009.58630137,5765402.880000001,0.0,0.0,2009-08-03,0.0
2009,8,4,2009.5890411,5944898.879999999,0.0,0.0,2009-08-04,0.0
2009,8,5,2009.59178082,5725105.92,0.0,0.0,2009-08-05,0.0
2009,8,6,2009.59452055,5006966.4,0.0,0.0,2009-08-06,0.0
2009,8,7,2009.59726027,5657230.08,0.0,0.0,2009-08-07,0.0
2009,8,8,2009.6,5603212.800000001,0.0,0.0,2009-08-08,0.0
2009,8,9,2009.60273973,5725676.16,0.0,0.0,2009-08-09,0.0
2009,8,10,2009.60547945,5662535.040000001,0.0,0.0,2009-08-10,0.0
2009,8,11,2009.60821918,5218153.92,0.0,0.0,2009-08-11,0.0
2009,8,12,2009.6109589,4193138.8799999994,0.0,0.0,2009-08-12,0.0
2009,8,13,2009.61369863,4447578.360351059,0.0,0.0,2009-08-13,0.0
2009,8,14,2009.61643836,4034252.089006703,0.0,0.0,2009-08-14,0.0
2009,8,15,2009.61917808,3986578.8027747087,0.0,0.0,2009-08-15,0.0
2009,8,16,2009.62191781,4426847.853744975,0.0,0.0,2009-08-16,0.0
2009,8,17,2009.62465753,4689460.116440007,0.0,0.0,2009-08-17,0.0
2009,8,18,2009.62739726,4937263.5679584835,0.0,0.0,2009-08-18,0.0
2009,8,19,2009.63013699,4887725.079066644,0.0,0.0,2009-08-19,0.0
2009,8,20,2009.63287671,4699922.938594232,0.0,0.0,2009-08-20,0.0
2009,8,21,2009.63561644,4689314.529379925,0.0,0.0,2009-08-21,0.0
2009,8,22,2009.63835616,4645581.54243664,0.0,0.0,2009-08-22,0.0
2009,8,23,2009.64109589,4362022.831219681,0.0,0.0,2009-08-23,0.0
2009,8,24,2009.64383562,4827784.813526748,0.0,0.0,2009-08-24,0.0
2009,8,25,2009.64657534,4999707.092932338,0.0,0.0,2009-08-25,0.0
2009,8,26,2009.64931507,4501155.015386036,0.0,0.0,2009-08-26,0.0
2009,8,27,2009.65205479,4316699.14557069,0.0,0.0,2009-08-27,0.0
2009,8,28,2009.65479452,4086699.242771478,0.0,0.0,2009-08-28,0.0
2009,8,29,2009.65753425,4636671.496646221,0.0,0.0,2009-08-29,0.0
2009,8,30,2009.66027397,4645417.123489385,0.0,0.0,2009-08-30,0.0
2009,8,31,2009.6630137,4979529.78051931,0.0,0.0,2009-08-31,0.0
2009,9,1,2009.66575342,4246112.640048586,0.0,0.0,2009-09-01,0.0
2009,9,2,2009.66849315,4542511.020079072,0.0,0.0,2009-09-02,0.0
2009,9,3,2009.67123288,4067756.8026010348,0.0,0.0,2009-09-03,0.0
2009,9,4,2009.6739726,4206629.530880256,0.0,0.0,2009-09-04,0.0
2009,9,5,2009.67671233,4349061.245316775,0.0,0.0,2009-09-05,0.0
2009,9,6,2009.67945205,4452364.408049711,0.0,0.0,2009-09-06,0.0
2009,9,7,2009.68219178,4968208.973560444,0.0,0.0,2009-09-07,0.0
2009,9,8,2009.68493151,5712425.014801773,0.0,0.0,2009-09-08,0.0
2009,9,9,2009.68767123,6668768.628923414,0.0,0.0,2009-09-09,0.0
2009,9,10,2009.69041096,5984677.4965160275,0.0,0.0,2009-09-10,0.0
2009,9,11,2009.69315068,4186390.6528121238,0.0,0.0,2009-09-11,0.0
2009,9,12,2009.69589041,4528391.796687256,0.0,0.0,2009-09-12,0.0
2009,9,13,2009.69863014,4277503.155764749,0.0,0.0,2009-09-13,0.0
2009,9,14,2009.7013698600001,4082433.1053461414,0.0,0.0,2009-09-14,0.0
2009,9,15,2009.70410959,4469372.091644067,0.0,0.0,2009-09-15,0.0
2009,9,16,2009.70684932,4582191.10613038,0.0,0.0,2009-09-16,0.0
2009,9,17,2009.70958904,4310243.828615241,0.0,0.0,2009-09-17,0.0
2009,9,18,2009.71232877,4676599.691743047,0.0,0.0,2009-09-18,0.0
2009,9,19,2009.71506849,4520101.898805145,0.0,0.0,2009-09-19,0.0
2009,9,20,2009.71780822,4975785.137996023,0.0,0.0,2009-09-20,0.0
2009,9,21,2009.72054795,5417521.460488633,0.0,0.0,2009-09-21,0.0
2009,9,22,2009.72328767,4460819.539675932,0.0,0.0,2009-09-22,0.0
2009,9,23,2009.7260274,5807052.213482072,0.0,0.0,2009-09-23,0.0
2009,9,24,2009.72876712,3800499.193404273,1.6878975991256147,1.6878975991256147,2009-09-24,1.6878975991256147
2009,9,25,2009.73150685,4452476.96542182,0.0,0.0,2009-09-25,0.0
2009,9,26,2009.73424658,4442519.91232812,0.0,0.0,2009-09-26,0.0
2009,9,27,2009.7369863,4574139.9608751405,2.775298150411019,2.775298150411019,2009-09-27,2.775298150411019
2009,9,28,2009.73972603,7000237.002706146,0.0,0.0,2009-09-28,0.0
2009,9,29,2009.74246575,6361898.312483958,0.0,0.0,2009-09-29,0.0
2009,9,30,2009.74520548,5508729.087841652,0.0,0.0,2009-09-30,0.0
2009,10,1,2009.74794521,4250700.386793332,0.0,0.0,2009-10-01,0.0
2009,10,2,2009.75068493,5153676.685450228,2.5254049323326853,2.5254049323326853,2009-10-02,2.5254049323326853
2009,10,3,2009.75342466,6524632.759808967,1.1054671023599876,1.1054671023594278,2009-10-03,1.1054671023599876
2009,10,4,2009.75616438,5587983.470487314,1.9751047900234426,1.975104790022883,2009-10-04,1.9751047900234426
2009,10,5,2009.75890411,5685260.481941048,4.901790018506352,4.9017900185057925,2009-10-05,4.901790018506352
2009,10,6,2009.76164384,8070844.567976035,1.338125626704998,1.3381256267044384,2009-10-06,1.338125626704998
2009,10,7,2009.76438356,8599985.920571059,0.0,0.0,2009-10-07,0.0
2009,10,8,2009.76712329,8053722.667604591,0.0,0.0,2009-10-08,0.0
2009,10,9,2009.76986301,7277610.976439929,0.0,0.0,2009-10-09,0.0
2009,10,10,2009.77260274,6896571.343551368,0.0,0.0,2009-10-10,0.0
2009,10,11,2009.77534247,6171107.259382927,0.0,0.0,2009-10-11,0.0
2009,10,12,2009.77808219,7785123.838705112,0.0,0.0,2009-10-12,0.0
2009,10,13,2009.78082192,6547173.88078692,0.0,0.0,2009-10-13,0.0
2009,10,14,2009.78356164,6606075.788070948,0.0,0.0,2009-10-14,0.0
2009,10,15,2009.78630137,6320686.443253813,0.0,0.0,2009-10-15,0.0
2009,10,16,2009.7890411,5996568.40163382,0.0,0.0,2009-10-16,0.0
2009,10,17,2009.79178082,6385742.685552162,0.0,0.0,2009-10-17,0.0
2009,10,18,2009.79452055,8396619.336310579,0.0,0.0,2009-10-18,0.0
2009,10,19,2009.79726027,7968556.50105071,0.0,0.0,2009-10-19,0.0
2009,10,20,2009.8,5405562.733747249,0.0,0.0,2009-10-20,0.0
2009,10,21,2009.80273973,5334746.378928849,0.0,0.0,2009-10-21,0.0
2009,10,22,2009.80547945,5399839.830912379,0.0,0.0,2009-10-22,0.0
2009,10,23,2009.80821918,12558931.199999997,0.0,0.0,2009-10-23,0.0
2009,10,24,2009.8109589,11801980.799999999,0.0,0.0,2009-10-24,0.0
2009,10,25,2009.81369863,11076652.799999999,0.0,0.0,2009-10-25,0.0
2009,10,26,2009.81643836,12434083.2,0.0,0.0,2009-10-26,0.0
2009,10,27,2009.81917808,11944886.399999999,0.0,0.0,2009-10-27,0.0
2009,10,28,2009.82191781,10820822.399999997,0.0,0.0,2009-10-28,0.0
2009,10,29,2009.82465753,12548563.200000001,0.0,0.0,2009-10-29,0.0
2009,10,30,2009.82739726,8659612.799999999,0.0,0.0,2009-10-30,0.0
2009,10,31,2009.83013699,11353046.4,0.0,0.0,2009-10-31,0.0
2009,11,1,2009.83287671,11215238.4,0.0,0.0,2009-11-01,0.0
2009,11,2,2009.83561644,8727609.600000001,24.73634239389604,24.73634239389604,2009-11-02,24.73634239389604
2009,11,3,2009.83835616,13226630.399999999,19.09615164520744,19.09615147660186,2009-11-03,19.09615164520744
2009,11,4,2009.84109589,9744710.399999999,14.99339532665713,14.993395125872127,2009-11-04,14.99339532665713
2009,11,5,2009.84383562,1053e4,10.343896041964712,10.343895841179709,2009-11-05,10.343896041964712
2009,11,6,2009.84657534,10782201.6,5.583037672865999,5.5830374720809965,2009-11-06,5.583037672865999
2009,11,7,2009.84931507,10622188.799999999,0.8928326180257518,0.8928324172407489,2009-11-07,0.8928326180257518
2009,11,8,2009.85205479,9068457.6,0.0,0.0,2009-11-08,0.0
2009,11,9,2009.85479452,12368591.999999998,15.52867429661421,15.52867429661421,2009-11-09,15.52867429661421
2009,11,10,2009.85753425,11608358.399999999,14.803028135431571,14.803027946976618,2009-11-10,14.803028135431571
2009,11,11,2009.86027397,11158473.600000001,9.876027658559849,9.876027470104896,2009-11-11,9.876027658559849
2009,11,12,2009.8630137,7985433.600000001,34.330076299475444,34.33007604484926,2009-11-12,34.330076299475444
2009,11,13,2009.86575342,11529302.399999999,32.43933714830711,32.439314916938415,2009-11-13,32.43933714830711
2009,11,14,2009.86849315,12755923.2,26.80698617072008,26.806963939351384,2009-11-14,26.80698617072008
2009,11,15,2009.87123288,11394950.399999997,29.775569861707204,29.77553634876539,2009-11-15,29.775569861707204
2009,11,16,2009.8739726,11937110.399999999,24.704763948497856,24.70472988319094,2009-11-16,24.704763948497856
2009,11,17,2009.87671233,10310371.2,20.152241297091084,20.152207231784168,2009-11-17,20.152241297091084
2009,11,18,2009.87945205,12325219.200000001,14.710066762041013,14.710032696734096,2009-11-18,14.710066762041013
2009,11,19,2009.88219178,12384230.399999999,9.641835956127805,9.64180187870704,2009-11-19,9.641835956127805
2009,11,20,2009.88493151,11046758.399999999,4.964163090128759,4.964129012302358,2009-11-20,4.964163090128759
2009,11,21,2009.88767123,11518588.8,1.0781545064377713,1.0781204285766113,2009-11-21,1.0781545064377713
2009,11,22,2009.89041096,9936e3,0.0,0.0,2009-11-22,0.0
2009,11,23,2009.89315068,9780566.399999999,0.0,0.0,2009-11-23,0.0
2009,11,24,2009.89589041,5610651.840000001,0.0,0.0,2009-11-24,0.0
2009,11,25,2009.89863014,8514944.639999999,0.0,0.0,2009-11-25,0.0
2009,11,26,2009.90136986,9953366.399999999,0.0,0.0,2009-11-26,0.0
2009,11,27,2009.90410959,7134393.6,0.0,0.0,2009-11-27,0.0
2009,11,28,2009.90684932,7335256.32,13.5511330472103,13.5511330472103,2009-11-28,13.5511330472103
2009,11,29,2009.90958904,8819280.0,33.44699856938483,33.44699814326359,2009-11-29,33.44699856938483
2009,11,30,2009.91232877,9398505.6,29.49710824988078,29.4971066612124,2009-11-30,29.49710824988078
2009,12,1,2009.91506849,9304156.799999999,25.388877443967573,25.38887585529919,2009-12-01,25.388877443967573
2009,12,2,2009.91780822,9050227.2,24.59276871721507,24.592763941686268,2009-12-02,24.59276871721507
2009,12,3,2009.92054795,10791273.6,19.827904625655698,19.827899850126897,2009-12-03,19.827904625655698
2009,12,4,2009.92328767,12751948.8,14.197308536003813,14.197303760475013,2009-12-04,14.197308536003813
2009,12,5,2009.9260274,10721376.000000002,9.46330758226037,9.46330280673157,2009-12-05,9.46330758226037
2009,12,6,2009.92876712,9683452.799999999,5.187599427753932,5.1875946522251315,2009-12-06,5.187599427753932
2009,12,7,2009.93150685,8735558.399999999,4.530432045779685,4.53042727012802,2009-12-07,4.530432045779685
2009,12,8,2009.93424658,10105343.999999996,19.858438721983784,19.858433946012795,2009-12-08,19.858438721983784
2009,12,9,2009.9369863,12604723.200000001,14.492849785407723,14.49284496809651,2009-12-09,14.492849785407723
2009,12,10,2009.93972603,5885429.759999999,19.094150691463994,19.09414567590393,2009-12-10,19.094150691463994
2009,12,11,2009.94246575,8934105.6,68.5293152122079,68.52930161373122,2009-12-11,68.5293152122079
2009,12,12,2009.94520548,831854.016,190.94201182641868,190.87165361738022,2009-12-12,190.94201182641868
2009,12,13,2009.94794521,2952720.0,218.6962327134001,216.19080615881688,2009-12-13,218.6962327134001
2009,12,14,2009.95068493,1694217.6,219.25192179303767,218.36176278590196,2009-12-14,219.25192179303767
2009,12,15,2009.95342466,7356787.199999998,216.75162613257035,215.6739091359323,2009-12-15,216.75162613257035
2009,12,16,2009.95616438,4338947.52,218.08414687649022,214.2593583087645,2009-12-16,218.08414687649022
